Customer ID,Time of Bet,Live Bet,Sport,Competition,Region,Teams Involved,Type of Bet
353117,2024-11-29 16:59:00,True,Soccer,Pro League,Belgium,OH Leuven - K Beerschot VA,Goals Over/Under - LIVE
892592,2025-01-06 07:59:00,True,Soccer,Champions League,Champions League,Inter - RB Leipzig,1st Half - Goals Over/Under
908733,2024-10-15 01:25:00,False,Soccer,Premier League,England,Chelsea - Brentford,"Both Teams to Score or Over 2,5"
903170,2024-10-17 04:57:00,True,Soccer,Champions League,Champions League,Manchester City - Feyenoord,Goals Over/Under - LIVE
755817,2025-01-17 22:00:00,False,Soccer,LaLiga,Spain,Mallorca - Barcelona,Player to Score 2+ Goals
755817,2024-12-27 19:50:00,False,Soccer,Europa League,Europa League,FK Qarabag - Olympique Lyonnais,1st Half - Corners Over/Under
737548,2024-11-20 21:36:00,True,Soccer,Primera Division,Paraguay,Club Libertad - Sol de America,Goals Over/Under - LIVE
353117,2024-11-27 07:21:00,False,Basketball,NBA,NBA,MIA Heat - DAL Mavericks,Player Over/Under Rebounds
578572,2024-12-03 21:29:00,True,Soccer,  Super League,Switzerland,St. Gallen - Basel,Double Chance
184030,2025-01-08 17:19:00,True,Basketball,GBL ,Greece,Olympiacos - Peristeri,Handicap
842090,2025-01-05 06:45:00,False,Soccer, Liga Profesional,Argentina,CA Barracas Central - CA Belgrano,1st Half - Goals Odd/Even
903234,2024-12-08 17:02:00,False,Soccer,Premier League,England,Aston Villa - Crystal Palace,Full Time Result - PRELIVE
230905,2024-10-08 07:25:00,True,Soccer,Super Lig,Turkey,Istanbul Basaksehir FK - Hatayspor,Goals Over/Under - LIVE
268097,2025-01-18 06:34:00,False,Soccer,Bundesliga,Germany,Bayer Leverkusen - FC Heidenheim,Woodwork Hit
498006,2024-10-01 07:59:00,False,Soccer,A-League,Australia,Macarthur FC - Central Coast Mariners FC,1st Half - Goals Over/Under
176637,2025-01-14 01:51:00,False,Basketball,NBA,NBA,LA Lakers - OKC Thunder,Player Over/Under Rebounds
321749,2024-11-04 03:48:00,False,Basketball,NBA,NBA,BKN Nets - CLE Cavaliers,Player Over/Under Rebounds and Assists (ALGO)
944671,2024-12-06 17:39:00,False,Soccer,LaLiga,Spain,Barcelona - Atletico Madrid,Anytime Yellow Card
10276,2024-11-17 07:38:00,False,Soccer,Bundesliga,Germany,Eintracht Frankfurt - Mainz 05,Double Chance
965122,2024-11-17 06:08:00,True,Soccer,Super League 1,Greece,Panetolikos - Panathinaikos,1st Half - Home Yellow Cards Over/Under
988486,2024-11-10 18:55:00,False,Basketball,NBA,NBA,UTA Jazz - PHI 76ers,Player Over/Under Rebounds
717815,2024-11-02 16:27:00,False,Soccer,Pro League ,Saudi Arabia,AL Nasr FC Riyadh - Al-Qadsiah,"Both Teams to Score or Over 2,5"
306995,2024-10-10 07:31:00,True,Soccer,Europa League,Europa League,AZ Alkmaar - Galatasaray,Corners Over/Under
543896,2024-12-26 01:20:00,False,Soccer,Super League 1,Greece,Asteras Tripolis - Aris Thessaloniki,Player - Total Shots (Plus+)
18901,2024-10-19 20:28:00,False,Soccer,Bundesliga,Germany,Eintracht Frankfurt - Werder Bremen,Double Chance & Goals Over/Under
878170,2024-11-13 00:10:00,False,Soccer,Champions League,Champions League,Celtic - Club Brugge,Full Time Result - PRELIVE
581511,2024-11-06 19:42:00,True,Soccer,Premier League,England,Liverpool - Fulham,Goals Over/Under - LIVE
870156,2024-11-23 23:22:00,True,Soccer,ASEAN Championship,Asia,Singapore - Thailand,Goals Over/Under - LIVE
527591,2024-10-15 17:03:00,True,Soccer,DFB Pokal,Germany,Wolfsburg - Hoffenheim,1st Half - Goals Over/Under
63843,2024-12-05 10:52:00,False,Soccer,LaLiga,Spain,Barcelona - Atletico Madrid,Full Time Result - 0%
944671,2024-10-18 02:58:00,True,Soccer,National,France,Le Mans - Valenciennes,Halftime/Fulltime - PRELIVE
553541,2024-12-16 12:47:00,False,Soccer,League One,England,Crawley Town - Birmingham,Full Time Result - PRELIVE
914953,2025-01-09 18:50:00,True,Soccer,Premier League,England,Chelsea - Aston Villa,1st Half - Double Chance
20442,2024-12-23 00:32:00,False,Soccer,International (2x3 mins),Еsoccer Volta,France (Endry) Esports - Argentina (Stasyan) Esports,Goals Over/Under - PRELIVE
320901,2025-01-07 22:47:00,True,Soccer,Coupe de France,France,FC Rouen - Lille OSC,Goals Over/Under - LIVE
349695,2024-10-27 01:04:00,False,Soccer,Premier League,England,Premier League 2024/25,COMPETITION - Winner
434492,2024-10-13 14:59:00,True,Soccer,Champions League,Champions League,Aston Villa - Juventus,Anytime Yellow Card
159281,2024-10-08 20:43:00,False,Soccer,Serie A,Brazil,Atletico MG - Botafogo RJ,Anytime Yellow Card
135212,2024-10-31 19:27:00,False,Soccer,Champions League,Champions League,Benfica - Bologna,1st Half - Home Corners Under/Over
914953,2024-12-31 08:09:00,False,Soccer,EFL Cup,England,Newcastle - Brentford,Both Teams to Score
737548,2024-10-16 22:52:00,False,Soccer,Europa League,Europa League,Europa League 2024/25,COMPETITION - Winner
9155,2024-10-24 14:03:00,False,Soccer,Champions League,Champions League,Bologna - Lille OSC,Double Chance
611143,2025-01-03 08:48:00,False,Soccer,Copa del Rey,Spain,Real Avila CF - Valladolid,Full Time Result - PRELIVE
611143,2024-11-17 08:42:00,True,Soccer,Primera Division Reserves,Bolivia,Always Ready II - Oriente Petrolero II,Goals Over/Under - LIVE
685569,2025-01-19 03:36:00,False,Soccer,Championnat National,Benin,AS Dragons FC de l'Oueme - Aziza,Goals Over/Under - PRELIVE
263793,2024-12-29 00:08:00,False,Soccer,Pro League,Belgium,Anderlecht - FCV Dender EH,Double Chance
20442,2024-12-03 04:54:00,False,Soccer,Ligue 1,Tunisia,Club Africain - CA Bizertin,Goals Over/Under - PRELIVE
272359,2024-11-12 03:04:00,False,Soccer,Premier,South Africa,Sekhukhune United - TS Galaxy FC,"Both Teams to Score or Over 2,5"
914953,2025-01-13 22:31:00,True,Soccer,Super League 1,Greece,PAOK Thessaloniki - Kallithea,Home Yellow Cards Over/Under
823794,2024-12-29 20:30:00,True,Soccer,Super League 1,Greece,PAOK Thessaloniki - Atromitos,1st Half - Corners Over/Under
627466,2024-12-07 15:51:00,True,Soccer,Pro League,Belgium,Mechelen - Antwerp,Goals Over/Under - LIVE
823794,2025-01-11 23:35:00,False,Basketball,Euroleague,Euroleague ,Anadolu Efes - Crvena Zvezda,Player Over/Under Points 
230905,2024-10-04 11:03:00,True,Soccer,EFL Trophy,England,Stockport - Bradford,1st Half - Goals Over/Under
752994,2024-11-03 16:45:00,True,Soccer,Serie B,Italy,Sassuolo - Salernitana,Away Corners Over/Under
498006,2024-11-07 01:40:00,True,Soccer,U20 League,Myanmar,Hantharwady United FC U20 - Rakhine United FC U20,Goals Over/Under - LIVE
87287,2024-10-12 02:14:00,True,Soccer,International (2x3 mins),Еsoccer Volta,Denmark (tonexo) Esports - Ghana (mko1919) Esports,Goals Over/Under - LIVE
321749,2024-11-25 04:26:00,True,Soccer,Champions League,Champions League,Celtic - Club Brugge,1st Half - Goals Over/Under
278634,2024-11-23 21:57:00,True,Soccer,LaLiga,Spain,Betis - Rayo Vallecano,Full Time Result - LIVE
102299,2024-12-27 02:01:00,False,Soccer,Eredivisie,Netherlands,RKC Waalwijk - Feyenoord,Double Chance & Goals Over/Under
279890,2024-12-08 03:21:00,False,Soccer,MLS,USA,Orlando City - New York Red Bulls,Both Teams to Score
842090,2024-12-04 07:42:00,False,Soccer,Champions League,Champions League,Aston Villa - Juventus,Full Time Result - 0%
268097,2024-12-21 19:56:00,False,Soccer,Champions League,Champions League,Feyenoord - AC Sparta Prague,Goals Over/Under - PRELIVE
446644,2024-10-14 05:26:00,False,Soccer,Premier League,England,Southampton - West Ham,Double Chance
54766,2024-12-05 22:00:00,True,Soccer,Champions League,Champions League,Liverpool - Real Madrid,1st Half - Corners Over/Under
872973,2024-11-29 06:18:00,False,Basketball,NBA,NBA,MIL Bucks - WAS Wizards,Player Over/Under Assists
985784,2024-10-14 21:48:00,False,Soccer,Serie A,Italy,Juventus - Bologna,Corners Over/Under
447838,2024-11-16 13:41:00,False,Soccer,Eredivisie,Netherlands,Almere City - Utrecht,Goals Over/Under - PRELIVE
553541,2024-10-10 11:48:00,True,Soccer,Botola Pro,Morocco,FUS Rabat - UTS Union Touarga,Full Time Result - LIVE
150659,2024-12-04 02:05:00,False,Soccer,Bundesliga,Germany,Eintracht Frankfurt - Werder Bremen,Double Chance
20442,2025-01-08 20:39:00,False,Basketball,Euroleague,Euroleague ,FC Bayern Munich - Maccabi Tel-Aviv,Player Over/Under Assists
28150,2024-10-12 16:31:00,False,Basketball,Euroleague,Euroleague ,Olimpia Milano - Olympiacos,Player Over/Under Points 
638073,2024-12-06 00:35:00,True,Soccer,Champions League,Champions League,RB Leipzig - Aston Villa,1st Half - Goals Over/Under
870156,2024-10-15 21:37:00,True,Soccer,Ekstraklasa,Poland,Motor Lublin - Radomiak,1st Half - Goals Over/Under
878170,2025-01-16 13:02:00,False,Soccer,NIFL Premiership,N. Ireland,Linfield FC - Portadown,1st Half - Goals Over/Under
592561,2025-01-08 21:02:00,False,Soccer,Turkish Cup,Turkey,Kirklarelispor - Adana Demirspor,1st Half - Goals Over/Under
908733,2025-01-16 01:23:00,False,Soccer,Premier League,England,Chelsea - Fulham,Half Time Result
349695,2024-10-14 14:46:00,True,Basketball,Champions League,Champions League,SL Benfica - Manresa,Fourth Quarter Points Race 3way
823794,2024-10-27 15:42:00,False,Soccer,Super League 1,Greece,AEK Athens - Aris Thessaloniki,Full Time Result & Goals Over/Under 
300431,2024-10-23 19:59:00,False,Basketball,NBA,NBA,NY Knicks - SA Spurs,Match Winner - PRELIVE
102299,2025-01-17 08:29:00,True,Basketball,Euroleague,Euroleague ,Panathinaikos - FC Barcelona ,Halftime/Fulltime  (incl Overtime)
385329,2024-12-09 02:32:00,False,Soccer,LaLiga,Spain,Atletico Madrid - Alaves,Full Time Result - PRELIVE
891897,2024-12-03 17:56:00,False,Basketball,Euroleague,Euroleague ,Anadolu Efes - FC Bayern Munich,Player Over/Under Points 
246425,2025-01-16 11:59:00,False,Soccer,LaLiga,Spain,Barcelona - Atletico Madrid,Goals Over/Under - PRELIVE
985784,2024-10-14 09:23:00,False,Mixed Martial Arts,UFC,World,Joel Alvarez - Drakkar Klose,Rounds Over/Under
353117,2024-10-11 08:50:00,False,Soccer,Super League 1,Greece,Panathinaikos - Kallithea,Full Time Result - PRELIVE
10276,2024-12-10 13:16:00,False,Soccer,Champions League,Champions League,Arsenal - Monaco,Goals Over/Under - PRELIVE
568945,2025-01-19 22:50:00,True,Soccer,Torneo Regional Federal Amateur,Argentina,Atenas de Pocito - Peñaflor de Caucete,Full Time Result - LIVE
131456,2025-01-11 01:01:00,False,Soccer,2. Bundesliga,Germany,Magdeburg - Hertha Berlin,Goals Over/Under - PRELIVE
878170,2024-11-30 04:21:00,False,Basketball,Euroleague,Euroleague ,Crvena Zvezda - Maccabi Tel-Aviv,Match Winner - PRELIVE
823794,2024-11-01 02:29:00,False,Basketball,TBSL,Turkey,Turk Telekom - Fenerbahce,Handicap Additional
349695,2025-01-04 01:40:00,True,Soccer,Primeira Liga,Portugal,Farense - CF Estrela,Goals Over/Under - LIVE
553541,2025-01-04 14:16:00,True,Soccer,PFL,Uzbekistan,Lokomotiv Tashkent - Neftchi Fargona,Asian Goals Over/Under
159281,2024-10-23 19:07:00,False,Soccer,League 2,Qatar,Al Mesaimeer - Lusail City,Goals Over/Under - PRELIVE
627998,2024-10-24 16:31:00,True,Soccer,Copa del Rey,Spain,UD Logrones - Girona,Full Time Result - LIVE
306995,2024-11-12 22:09:00,True,Basketball,BBL,Germany,Hamburg Towers - Ludwigsburg,Match Winner - Live
842090,2024-11-23 16:24:00,True,Soccer,Bundesliga,Germany,Union Berlin - Bochum,Full Time Result - LIVE
872973,2025-01-12 21:09:00,True,Soccer,Championship,England,Derby - Sheffield Wed,Goals Over/Under - LIVE
318821,2024-11-15 10:53:00,True,Soccer,Premier League,England,West Ham - Wolves,Full Time Result - LIVE
878170,2024-11-01 14:46:00,True,Soccer,U23 Championship,Portugal,Gil Vicente FC U23 - FC Famalicao U23,Goals Over/Under - LIVE
985784,2024-11-04 05:24:00,True,Soccer,Division de Honor Juvenil,Spain,RCD Mallorca U19 - Racing Club Zaragoza U19,Goals Over/Under - LIVE
291252,2024-12-22 02:01:00,False,Soccer,Serie A,Italy,Hellas Verona - AC Milan,1st Half - Corners Over/Under
256380,2024-12-02 18:05:00,False,Soccer, Liga Profesional,Argentina,CA Independiente - Gimnasia y Esgrima La Plata,Full Time Result - PRELIVE
988486,2024-10-27 03:44:00,True,Soccer,Cup,Greece,Volos NPS - OFI,Home Yellow Cards Over/Under
870156,2024-12-15 02:14:00,True,Soccer,Champions League (2x3 mins),Еsoccer Volta,Manchester City (Gala) Esports - Paris Saint-Germain F.C. (Sheva) Esports,1st Half - Goals Over/Under
246425,2024-11-19 19:14:00,False,Soccer,Pro League,Belgium,Westerlo - Mechelen,Goals Over/Under - PRELIVE
272359,2024-10-07 06:47:00,True,Soccer,Super Lig,Turkey,Kayserispor - Fenerbahce,Away Over/Under
908733,2024-11-01 01:31:00,True,Soccer,Super League 1,Greece,Olympiacos - Lamia,Goals Over/Under - PRELIVE
872973,2024-10-22 13:31:00,True,Soccer,Campionato Primavera 2,Italy,Bari U19 - Palermo U19,Goals Over/Under - LIVE
338431,2024-12-04 15:39:00,False,Soccer,Serie A,Italy,Inter - Como 1907,"Both Teams to Score or Over 2,5"
892592,2024-11-23 17:11:00,True,Soccer,Super League 1,Greece,Asteras Tripolis - Panathinaikos,Anytime Goalscorer
446644,2025-01-16 15:05:00,False,Soccer,Super League 1,Greece,Lamia - Panetolikos,Full Time Result - PRELIVE
611143,2024-11-18 14:56:00,True,Soccer,Liga Profesional,Argentina,Boca Juniors - CA Independiente,Goals Over/Under - LIVE
57107,2025-01-14 19:57:00,True,Soccer,Europa League,Europa League,Real Sociedad - Ajax,1st Half - Goals Over/Under
375336,2024-11-18 06:26:00,False,Soccer,Premier League,England,Arsenal - Everton,Goals Over/Under - PRELIVE
891897,2025-01-05 13:55:00,False,Soccer,Champions League,Champions League,AC Sparta Prague - Atletico Madrid,Full Time Result - PRELIVE
737548,2025-01-12 03:51:00,False,Soccer,Super League 1,Greece,PAOK Thessaloniki - Atromitos,Full Time Result - 0%
20442,2024-10-11 23:27:00,False,Soccer,Premier League,England,Liverpool - Fulham,Full Time Result - PRELIVE
570878,2024-12-10 20:38:00,False,Soccer,Super League 2,Greece,Ethnikos Keramidiou - Iraklis,Goals Over/Under - PRELIVE
28150,2024-11-11 09:59:00,False,Soccer,LaLiga,Spain,Athletic Bilbao - Real Sociedad,Full Time Result - PRELIVE
36335,2024-11-26 09:13:00,False,Soccer,Serie A,Italy,Parma - Atalanta,Full Time Result & Goals Over/Under 
20442,2024-11-23 09:49:00,True,Soccer,Southern Premier League - Central,England,Stourbridge FC - Stamford,Goals Over/Under - LIVE
375336,2025-01-15 22:08:00,True,Soccer,Division 2,Gambia,Serrekunda FC - Wallidan FC,Goals Over/Under - LIVE
187935,2024-10-06 06:46:00,False,Soccer,Serie A,Italy,Lecce - Lazio,Double Chance
755817,2025-01-18 01:21:00,False,Basketball,ACB,Spain,Basquet Coruna - Joventut Badalona,Match Winner - PRELIVE
256380,2025-01-03 17:53:00,True,Soccer,Serie B,Italy,Salernitana - Carrarese Calcio 1908,Home Over/Under
102299,2024-12-31 18:58:00,False,Soccer,Championship,England,Portsmouth - Norwich,Goals Over/Under - PRELIVE
150793,2024-11-16 14:38:00,False,Soccer,Champions League,Champions League,RB Leipzig - Aston Villa,Full Time Result - 0%
810353,2025-01-08 00:20:00,False,Basketball,NBA,NBA,MEM Grizzlies - DET Pistons,Player Over/Under FG Attempted (SW)
872973,2024-11-02 09:37:00,False,Basketball,NBA,NBA,LA Lakers - UTA Jazz,Player Over/Under 3P Made
891897,2024-10-13 00:02:00,True,Soccer,Copa Sudamericana,South America,Racing Club - Cruzeiro MG,Goals Over/Under - LIVE
937148,2024-11-29 18:59:00,True,Soccer,Segunda Division RFEF,Spain,Bergantinos - Rayo Cantabria,1st Half - Goals Over/Under
627466,2024-12-19 18:55:00,False,Basketball,Euroleague,Euroleague ,FC Barcelona  - Crvena Zvezda,Over/Under
891897,2024-12-25 06:45:00,False,Soccer,Primeira Liga,Portugal,SC Braga - Famalicao,Goals Over/Under - PRELIVE
498006,2024-12-28 07:42:00,False,Soccer,LaLiga,Spain,Athletic Bilbao - Real Madrid,Goals Over/Under - PRELIVE
46365,2024-12-25 20:32:00,False,Soccer,LaLiga,Spain,Betis - Rayo Vallecano,Goals Over/Under - PRELIVE
908733,2024-10-26 09:27:00,False,Soccer,Ligue 1,France,Monaco - Paris Saint Germain,Both Teams to Score
914953,2024-12-06 16:17:00,False,Soccer,Super League 2,Greece,Diagoras Rodou - PAOK Thessaloniki II,Both Teams to Score
87287,2024-11-16 20:52:00,False,Soccer,Premiership,Scotland,Dundee - Hibernian,Both Teams to Score
891897,2024-12-01 13:38:00,False,Basketball,NBA,NBA,SA Spurs - GS Warriors,Player Over/Under Points 
187935,2024-11-07 09:18:00,False,Soccer,Champions League,Champions League,RB Leipzig - Aston Villa,Both Teams to Score
627466,2024-11-07 10:00:00,False,Soccer,Bundesliga,Germany,Union Berlin - Bayer Leverkusen,Full Time Result - PRELIVE
28150,2024-10-13 14:11:00,True,Soccer,Super League 1,Greece,Panserraikos - Asteras Tripolis,Goals Over/Under - LIVE
268097,2024-11-05 00:44:00,True,Soccer,Liga Bet,Israel,Ironi Beit Shemesh - Hapoel Yeruham,1st Half - Goals Over/Under
135212,2024-10-20 18:50:00,False,Soccer,Eredivisie,Netherlands,PSV Eindhoven - Twente,Full Time Result - PRELIVE
230905,2024-10-23 15:26:00,False,Soccer,Serie A,Italy,AC Milan - Genoa,Anytime Goalscorer
581511,2024-11-13 00:26:00,True,Soccer,Conference League,Conference League,SK Rapid Vienna - FC Kopenhagen,Both Teams to Score
64168,2024-12-10 10:05:00,False,Soccer,Conference League,Conference League,Vitoria Guimaraes  - Fiorentina,"Both Teams to Score or Over 2,5"
903170,2024-12-22 23:07:00,True,Soccer,Coppa Italia,Italy,Fiorentina - Empoli,Full Time Result - LIVE
592561,2024-11-06 09:32:00,False,Soccer,Serie B,Italy,Reggiana - Sassuolo,Goals Over/Under - PRELIVE
230905,2024-11-06 19:38:00,False,Soccer,Champions League,Champions League,Shakhtar Donetsk - Bayern Munich,Full Time Result - PRELIVE
131456,2024-11-12 19:44:00,False,Soccer,Serie A,Brazil,Athletico Paranaense PR - Atletico Goianiense GO,Goals Over/Under - PRELIVE
903170,2024-12-30 05:23:00,True,Soccer,EFL Trophy,England,Exeter - Birmingham,Goals Over/Under - LIVE
14185,2024-11-18 03:25:00,False,Basketball,Euroleague,Euroleague ,FC Barcelona  - Crvena Zvezda,Match Winner - PRELIVE
581511,2024-12-27 01:53:00,False,Soccer,Champions League,Champions League,VfB Stuttgart - Young Boys,Multiple Correct Score
293817,2025-01-10 23:32:00,False,Soccer,Serie A,Italy,Cagliari - Hellas Verona,Full Time Result - 0%
36335,2024-12-26 20:29:00,True,Soccer,Serie B,Italy,Carrarese Calcio 1908 - Cosenza,Full Time Result - LIVE
875576,2024-12-10 15:13:00,True,Soccer,Eredivisie,Netherlands,Ajax - Almere City,Goals Over/Under - LIVE
306995,2025-01-19 20:42:00,True,Soccer,U19 League,Turkey,Eyupspor U19 - Hatayspor U19,Full Time Result - PRELIVE
131456,2024-12-02 21:06:00,False,Soccer,Bundesliga,Germany,Mainz 05 - Bayern Munich,Double Chance
601210,2024-12-16 03:20:00,False,Basketball,NBA,NBA,UTA Jazz - DEN Nuggets,Away 3P Made  Over/Under
184030,2024-12-07 13:33:00,True,Basketball,NBA,NBA,ATL Hawks - CHI Bulls,Match Winner - Live
359079,2024-10-20 14:58:00,False,Soccer,Championship,England,Sunderland - Norwich,Full Time Result - PRELIVE
150793,2024-12-31 11:39:00,False,Soccer,LaLiga,Spain,Villarreal - Rayo Vallecano,Full Time Result - 0%
568945,2024-12-13 16:56:00,False,Basketball,NBA,NBA,MIN Timberwolves - LA Lakers,Player Over/Under 3P Made
320901,2025-01-03 13:09:00,False,Soccer,Copa del Rey,Spain,Salamanca - Celta Vigo,Full Time Result - PRELIVE
353117,2024-11-20 06:40:00,False,Soccer,Bundesliga,Germany,Borussia Dortmund - Bayern Munich,Full Time Result - PRELIVE
870156,2024-11-23 17:54:00,False,Soccer,Serie A,Italy,Fiorentina - Inter,Player - Total Shots On Target (Plus+)
685569,2024-12-09 21:01:00,True,Soccer,Liga Premier Serie A,Mexico,Inter Playa Del Carmen - Irapuato,1st Half - Goals Over/Under
300431,2024-10-27 16:13:00,False,Soccer,Super League 1,Greece,Aris Thessaloniki - Volos NPS,Full Time Result - PRELIVE
717815,2025-01-11 16:54:00,True,Soccer,Champions League,Champions League,Bayern Munich - Paris Saint Germain,1st Half - Goals Over/Under
570878,2024-11-15 08:29:00,False,Soccer,Premier League,England,Liverpool - Fulham,Full Time Result - PRELIVE
36335,2024-11-14 10:43:00,False,Soccer,Primeira Liga,Portugal,Gil Vicente - Sporting CP,Full Time Result - PRELIVE
349695,2024-12-16 15:18:00,False,Soccer,Premier League,England,Everton - Chelsea,Full Time Result - PRELIVE
